cohort,source_count,encoder,policy,graph,scaling,family,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
hcp83,16,heat_norm18,spectral,template,tanh3,projection,0.03182702713137711,0.0011298739033630397,0.031736346138325974,0.05090247448637894,0.07410510168260558,0.1168774099937388,0,729,1700
hcp83,16,heat_norm18,spectral,template,tanh3,residual,0.030298785193684473,0.001015964092742537,0.030214901915459523,0.04800248127741531,0.06688977079296236,0.10633393387287,0,729,1700
hcp83,32,qsf,qsf_discrimination,template,tanh3,bounded_residual,0.02703127735505611,0.000812331596468652,0.02714737432084405,0.04367756643924189,0.05876859677459394,0.0922578087284012,0,729,1487
hcp83,32,qsf,qsf_discrimination,template,tanh3,ordinary,0.028468826658288593,0.0009070292744140329,0.02858146988374699,0.046024138265610394,0.0664397542033832,0.1036338733266402,0,729,1487
hcp83,32,qsf,qsf_discrimination,template,tanh3,projection,0.02843338733982544,0.0009028479622103479,0.02854968049639164,0.04588392732477495,0.06445333238496831,0.1014457721603262,0,729,1487
hcp83,32,qsf,qsf_discrimination,template,tanh3,residual,0.02703127735505611,0.000812331596468652,0.02714737432084405,0.04367756643924189,0.05876859677459394,0.0922578087284012,0,729,1487
hcp83,32,qsf,random,template,tanh3,bounded_residual,0.02976130567044693,0.0009974830716593997,0.02965377432825242,0.04929245615256521,0.0691787112883435,0.1067924775550764,0,729,3189
hcp83,32,qsf,random,template,tanh3,ordinary,0.03139107675864104,0.001107668071505154,0.031235452615637524,0.05144263172367627,0.07146081787155895,0.1102794941293078,0,729,3189
hcp83,32,qsf,random,template,tanh3,projection,0.03138695577760292,0.0011073434457331962,0.031231556304725936,0.05144263172367627,0.07146081787155895,0.1102794941293078,0,729,3189
hcp83,32,qsf,random,template,tanh3,residual,0.02976130567044693,0.0009974830716593997,0.02965377432825242,0.04929245615256521,0.0691787112883435,0.1067924775550764,0,729,3189
hcp83,32,heat_raw18,qsf_discrimination,template,tanh3,bounded_residual,0.03073435605082314,0.0010595420989876697,0.03067592490433114,0.05083088884368821,0.07065780085140047,0.1048033496243207,0,729,1915
hcp83,32,heat_raw18,qsf_discrimination,template,tanh3,ordinary,0.03243715553835124,0.0011902515750417096,0.032249787041984064,0.05265561426273109,0.07461532928757361,0.1210801679551534,0,729,1915
hcp83,32,heat_raw18,qsf_discrimination,template,tanh3,projection,0.032422558897781464,0.0011889869052983933,0.03223657065497533,0.05265561426273109,0.07461532928757361,0.1210801679551534,0,729,1915
hcp83,32,heat_raw18,qsf_discrimination,template,tanh3,residual,0.03073435605082314,0.0010595420989876697,0.03067592490433114,0.05083088884368821,0.07065780085140047,0.1048033496243207,0,729,1915
hcp83,32,heat_raw18,random,template,tanh3,bounded_residual,0.03252151960314937,0.0012027019871034728,0.032409086206864515,0.054339619512656555,0.076993094984942,0.1155545388426024,0,729,3189
hcp83,32,heat_raw18,random,template,tanh3,ordinary,0.03439533614149931,0.0013438808374255662,0.03422700292535434,0.056541924255514346,0.08243782977180301,0.1227153985534889,0,729,3189
hcp83,32,heat_raw18,random,template,tanh3,projection,0.03434196310207267,0.0013402662404286122,0.03417446060648783,0.056541924255514346,0.08243782977180301,0.1227153985534888,0,729,3189
hcp83,32,heat_raw18,random,template,tanh3,residual,0.03252291901347512,0.001202808671919108,0.03241044889342212,0.05437998630884062,0.076993094984942,0.1155545388426024,0,729,3189
hcp83,32,heat_norm18,qsf_discrimination,template,tanh3,bounded_residual,0.03121855263319438,0.001103815905464163,0.03130568501334457,0.05294811429823051,0.07268126483931742,0.1139721897249652,0,729,1915
hcp83,32,heat_norm18,qsf_discrimination,template,tanh3,ordinary,0.03296477509556017,0.0012380586163468705,0.03291833095821923,0.054542746851438936,0.07694148667071078,0.1267538395123655,0,729,1915
hcp83,32,heat_norm18,qsf_discrimination,template,tanh3,projection,0.03293730403431264,0.0012355773978193947,0.032895431965253956,0.054542746851438936,0.07694148667071078,0.1267538395123655,0,729,1915
hcp83,32,heat_norm18,qsf_discrimination,template,tanh3,residual,0.03121855263319438,0.001103815905464163,0.03130568501334457,0.05294811429823051,0.07268126483931742,0.1139721897249652,0,729,1915
hcp83,32,heat_norm18,random,template,tanh3,bounded_residual,0.03324074152804499,0.0012634251300738608,0.033121566522123606,0.055980027078957266,0.07959280710996616,0.121746991771745,0,729,3189
hcp83,32,heat_norm18,random,template,tanh3,ordinary,0.035088942154289975,0.0014067051309017168,0.034915236414658754,0.0582885291084646,0.0844848924396465,0.128997287855002,0,729,3189
hcp83,32,heat_norm18,random,template,tanh3,projection,0.03505716787102013,0.001404241058558542,0.0348834109969231,0.05826858309253015,0.0844848924396465,0.128997287855002,0,729,3189
hcp83,32,heat_norm18,random,template,tanh3,residual,0.033243495569806145,0.001263670202096454,0.033124335202830084,0.055980027078957266,0.07959280710996616,0.121746991771745,0,729,3189
hcp83,16,qsf,qsf_discrimination,template,tanh3,bounded_residual,0.030526322726730226,0.0010341286022874767,0.03050607985282947,0.048760366257692526,0.069791601831951,0.1062756973124953,0,729,1700
hcp83,16,qsf,qsf_discrimination,template,tanh3,ordinary,0.031758905842926725,0.0011233611145308553,0.031661339487807263,0.05101192258040373,0.06963166353359086,0.1106588432926333,0,729,1700
hcp83,16,qsf,qsf_discrimination,template,tanh3,projection,0.031758905842926725,0.0011233611145308553,0.031661339487807263,0.05101192258040373,0.06963166353359086,0.1106588432926333,0,729,1700
hcp83,16,qsf,qsf_discrimination,template,tanh3,residual,0.030526322726730226,0.0010341286022874767,0.03050607985282947,0.048760366257692526,0.069791601831951,0.1062756973124953,0,729,1700
hcp83,16,heat_norm18,qsf_discrimination,template,tanh3,bounded_residual,0.03403221212313269,0.0013293385092812374,0.03368919887082302,0.05732726548093828,0.07938408356340518,0.127405099385351,0,729,1276
hcp83,16,heat_norm18,qsf_discrimination,template,tanh3,ordinary,0.03572086068498277,0.0014602094772933603,0.03522623697154081,0.058357369349497076,0.08225466863408112,0.1324172569073662,0,729,1276
hcp83,16,heat_norm18,qsf_discrimination,template,tanh3,projection,0.03572086068498277,0.0014602094772933603,0.03522623697154081,0.058357369349497076,0.08225466863408112,0.1324172569073662,0,729,1276
hcp83,16,heat_norm18,qsf_discrimination,template,tanh3,residual,0.03403221212313269,0.0013293385092812374,0.03368919887082302,0.05732726548093828,0.07938408356340518,0.127405099385351,0,729,1276
hcp83,8,heat_raw18,heat_discrimination,template,tanh3,bounded_residual,0.03515963374249046,0.001385819270764441,0.03531949673138269,0.058939660675085194,0.08335752983322325,0.1296135806916563,0,729,1700
hcp83,8,heat_raw18,heat_discrimination,template,tanh3,ordinary,0.03652943230302451,0.0015056308493707356,0.036664690270795025,0.0622268191429607,0.0877695657610291,0.1365839673244782,0,729,1700
hcp83,8,heat_raw18,heat_discrimination,template,tanh3,projection,0.03652943230302451,0.0015056308493707356,0.036664690270795025,0.0622268191429607,0.0877695657610291,0.1365839673244782,0,729,1700
hcp83,8,heat_raw18,heat_discrimination,template,tanh3,residual,0.03515963374249046,0.001385819270764441,0.03531949673138269,0.058939660675085194,0.08335752983322325,0.1296135806916563,0,729,1700
hcp83,16,heat_raw18,qsf_discrimination,template,tanh3,bounded_residual,0.03154721652656246,0.0011233851542677578,0.03154201353982893,0.05222586261256795,0.07346090550466998,0.1199976893930166,0,729,1487
hcp83,16,heat_raw18,qsf_discrimination,template,tanh3,ordinary,0.03324889895358641,0.001253535074973615,0.033152971373993236,0.05486405004347108,0.07566004302398009,0.1265828440791675,0,729,1487
hcp83,16,heat_raw18,qsf_discrimination,template,tanh3,projection,0.03324889895358641,0.001253535074973615,0.033152971373993236,0.05486405004347108,0.07566004302398009,0.1265828440791675,0,729,1487
hcp83,16,heat_raw18,qsf_discrimination,template,tanh3,residual,0.03154721652656246,0.0011233851542677578,0.03154201353982893,0.05222586261256795,0.07346090550466998,0.1199976893930166,0,729,1487
hcp83,32,qsf,heat_discrimination,template,tanh3,bounded_residual,0.029899299887709927,0.0010014989219365908,0.029810596221822822,0.04838910044943111,0.06745663564091336,0.1018582804966282,0,729,1063
hcp83,32,qsf,heat_discrimination,template,tanh3,ordinary,0.031283505501768914,0.0011003276426943254,0.03111363178835877,0.05020744510823441,0.06895722856775305,0.1097519179316867,0,729,1063
hcp83,32,qsf,heat_discrimination,template,tanh3,projection,0.031283505501768914,0.0011003276426943254,0.03111363178835877,0.05020744510823441,0.06895722856775305,0.1097519179316867,0,729,1063
hcp83,32,qsf,heat_discrimination,template,tanh3,residual,0.029899299887709927,0.0010014989219365908,0.029810596221822822,0.04838910044943111,0.06745663564091336,0.1018582804966282,0,729,1063
hcp83,32,heat_raw18,heat_discrimination,template,tanh3,bounded_residual,0.03311217604690292,0.0012403932006230585,0.03311217604690292,0.05478833873625035,0.07131662788379733,0.1091071245105069,0,213,213
hcp83,32,heat_raw18,heat_discrimination,template,tanh3,ordinary,0.034472257905267915,0.0013503664509876456,0.034472257905267915,0.054950831140814976,0.07843477039368228,0.1229697834926701,0,213,213
hcp83,32,heat_raw18,heat_discrimination,template,tanh3,projection,0.034472257905267915,0.0013503664509876456,0.034472257905267915,0.054950831140814976,0.07843477039368228,0.1229697834926701,0,213,213
hcp83,32,heat_raw18,heat_discrimination,template,tanh3,residual,0.03311217604690292,0.0012403932006230585,0.03311217604690292,0.05478833873625035,0.07131662788379733,0.1091071245105069,0,213,213
hcp83,32,heat_raw18,spectral,template,tanh3,bounded_residual,0.03197748112548803,0.001156992221631999,0.03182967635187029,0.0520845312760377,0.07044341990028882,0.1120265032644832,0,637,1061
hcp83,32,heat_raw18,spectral,template,tanh3,ordinary,0.0339019848367538,0.001295626385066269,0.03382412773122189,0.0551752673816021,0.07848780105367166,0.1249412252396719,0,637,1061
hcp83,32,heat_raw18,spectral,template,tanh3,projection,0.033861195709540146,0.0012916755589541737,0.03378937781243984,0.0551752673816021,0.07848780105367166,0.1249412252396719,0,637,1061
hcp83,32,heat_raw18,spectral,template,tanh3,residual,0.03197748112548803,0.001156992221631999,0.03182967635187029,0.0520845312760377,0.07044341990028882,0.1120265032644832,0,637,1061
hcp83,32,heat_norm18,spectral,template,tanh3,bounded_residual,0.03217400343349156,0.0011767815939123679,0.031846490108931105,0.052349362289760476,0.07281122141582112,0.1166234027483213,0,637,1274
hcp83,32,heat_norm18,spectral,template,tanh3,ordinary,0.03405533127686428,0.001315948777255229,0.033782103138336156,0.055278266654987994,0.07827667387536259,0.1265390032763196,0,637,1274
hcp83,32,heat_norm18,spectral,template,tanh3,projection,0.034045644884456355,0.0013152783480990704,0.03377045040714271,0.055278266654987994,0.07827667387536259,0.1265390032763196,0,637,1274
hcp83,32,heat_norm18,spectral,template,tanh3,residual,0.03217626760281919,0.001176938450171479,0.03184905863398279,0.052349362289760476,0.07281122141582112,0.1166234027483213,0,637,1274
hcp83,32,qsf,spectral,template,tanh3,bounded_residual,0.02898098356410909,0.0009309635740189038,0.029083494205686216,0.04698095231823978,0.06128062785873894,0.0869747861352952,0,519,639
hcp83,32,qsf,spectral,template,tanh3,ordinary,0.030418170831729728,0.001018034147178889,0.030517350680004746,0.04925961131875553,0.062026223396139495,0.0883205246758856,0,519,639
hcp83,32,qsf,spectral,template,tanh3,projection,0.030426676024504887,0.0010170900310288097,0.030520202624875276,0.04924034168710275,0.062026223396139495,0.0883205246758856,0,519,639
hcp83,32,qsf,spectral,template,tanh3,residual,0.02898098356410909,0.0009309635740189038,0.029083494205686216,0.04698095231823978,0.06128062785873894,0.0869747861352952,0,519,639
hcp83,8,heat_norm18,qsf_discrimination,template,tanh3,bounded_residual,0.03641830776869067,0.0014980586651608548,0.03641830776869067,0.06133181471999798,0.07831173996454388,0.1069625969409764,0,213,213
hcp83,8,heat_norm18,qsf_discrimination,template,tanh3,ordinary,0.03791432939896368,0.0016212944892523738,0.03791432939896368,0.06441336002326034,0.08629578595852712,0.109382517655387,0,213,213
hcp83,8,heat_norm18,qsf_discrimination,template,tanh3,projection,0.03791432939896368,0.0016212944892523738,0.03791432939896368,0.06441336002326034,0.08629578595852712,0.109382517655387,0,213,213
hcp83,8,heat_norm18,qsf_discrimination,template,tanh3,residual,0.03641830776869067,0.0014980586651608548,0.03641830776869067,0.06133181471999798,0.07831173996454388,0.1069625969409764,0,213,213
hcp83,8,qsf,random,individual,group_floor,bounded_residual,0.13900366748626355,0.019851572211605988,0.13909925842201942,0.1752741754269937,0.20039835649106083,0.3010495707052339,0,729,3189
hcp83,8,qsf,random,individual,group_floor,ordinary,0.1427107739021282,0.024053123366837632,0.14286361882192167,0.17977684834532556,0.20728401049268294,2.9999698172440383,2,729,3189
hcp83,8,qsf,random,individual,group_floor,projection,0.14114722481177513,0.020483720145217155,0.14121542846179416,0.17963824141378226,0.20629438764156047,0.2795086075242898,0,729,3189
hcp83,8,qsf,random,individual,group_floor,residual,0.14117971847719807,0.02805612190607647,0.14141846880750072,0.17547565531011614,0.20421525579061758,5.001391205236515,2,729,3189
hcp83,8,heat_raw18,random,individual,group_floor,bounded_residual,0.14765757560397164,0.02220806170683374,0.14776548801263334,0.18062868692454936,0.19863973991413114,0.2713402064896317,0,729,3189
hcp83,8,heat_raw18,random,individual,group_floor,ordinary,0.15112557649863978,0.023293492378639136,0.15123143596032163,0.18527276187665745,0.20441511755662772,0.44055369822153,0,729,3189
hcp83,8,heat_raw18,random,individual,group_floor,projection,0.1509887990516692,0.02321887717714825,0.1510794916007011,0.18520813053991061,0.20412050794596845,0.2580712639916175,0,729,3189
hcp83,8,heat_raw18,random,individual,group_floor,residual,0.14773707390764212,0.022256523325116403,0.14786801124553453,0.18068728144846002,0.1998282553650062,0.4660539759769461,0,729,3189
hcp83,8,heat_norm18,random,individual,group_floor,bounded_residual,0.15166089268732488,0.0235629503018725,0.15179763154587644,0.19069750866593227,0.20970021350051601,0.2743414811857758,0,729,3189
hcp83,8,heat_norm18,random,individual,group_floor,ordinary,0.1552326717087308,0.0249982880239191,0.15558349173661587,0.1949095842658675,0.22025689015801073,1.4060800269879072,1,729,3189
hcp83,8,heat_norm18,random,individual,group_floor,projection,0.15333671655884237,0.024093643912200244,0.15344965990739382,0.19362943921501136,0.2124623863049447,0.2886612343277523,0,729,3189
hcp83,8,heat_norm18,random,individual,group_floor,residual,0.15345220352207375,0.024416078887106882,0.15383218210661628,0.1918269959344686,0.21709211108027165,1.3803133427764382,1,729,3189
hcp83,16,qsf,random,individual,group_floor,bounded_residual,0.123985174523564,0.015922421129542612,0.12400819965144408,0.16065380472159776,0.17774773475649017,0.3129285371695482,0,729,3189
hcp83,16,qsf,random,individual,group_floor,ordinary,0.12801481302106987,0.0179306712897968,0.12798468022525195,0.16637483131782174,0.18869270976245797,1.4177746749321136,1,729,3189
hcp83,16,qsf,random,individual,group_floor,projection,0.12664880852174673,0.016609789110576048,0.1266555850123041,0.1655800176577695,0.18328110823584642,0.3025657931781003,0,729,3189
hcp83,16,qsf,random,individual,group_floor,residual,0.12519374101396522,0.017043453385226393,0.12512982516909787,0.1616471453158742,0.18016658878971,1.29412687045135,1,729,3189
hcp83,16,heat_raw18,random,individual,group_floor,bounded_residual,0.1356167341136182,0.018766806040026365,0.13568640290047868,0.1684962398575612,0.18204360731733782,0.2299775202765743,0,729,3189
hcp83,16,heat_raw18,random,individual,group_floor,ordinary,0.13924347161140022,0.019819203528026224,0.13931115342129433,0.17334630570869172,0.18901806485999503,0.406345384786027,0,729,3189
hcp83,16,heat_raw18,random,individual,group_floor,projection,0.13893080365584712,0.019696505206499192,0.13900459191510892,0.17263839101177866,0.18751769809193705,0.2850373211063248,0,729,3189
hcp83,16,heat_raw18,random,individual,group_floor,residual,0.1358454536729932,0.018869395255443094,0.13592449283287852,0.16877923302187925,0.18215645399982447,0.4398241439030923,0,729,3189
hcp83,16,heat_norm18,random,individual,group_floor,bounded_residual,0.1351554210911569,0.018796900652908337,0.13525837705142488,0.17355181659435093,0.1913315391069315,0.2599309225819963,0,729,3189
hcp83,16,heat_norm18,random,individual,group_floor,ordinary,0.13817130887110673,0.019757999149450527,0.13830441893308756,0.17807242394185027,0.20152038174790557,0.4847818104009924,0,729,3189
hcp83,16,heat_norm18,random,individual,group_floor,projection,0.13697156460434115,0.019311698474183684,0.13704984209944407,0.17634363004205353,0.19617103674673125,0.2745290587119345,0,729,3189
hcp83,16,heat_norm18,random,individual,group_floor,residual,0.13615360097286067,0.019180011673477163,0.13631359479259975,0.17446111447948437,0.19571293988037888,0.4796151240429193,0,729,3189
hcp83,32,qsf,random,individual,group_floor,bounded_residual,0.10898512056708869,0.012374631628583049,0.10912016428120606,0.14245281903744228,0.15494743096307273,0.2708841413434915,0,729,3189
hcp83,32,qsf,random,individual,group_floor,ordinary,0.11345958480380337,0.015184658049087975,0.11382346999842677,0.14808143895154832,0.16945347743455472,2.561055253110264,1,729,3189
hcp83,32,qsf,random,individual,group_floor,projection,0.11179685989532151,0.013002378295445802,0.11191096973511296,0.1464711812732355,0.1604394072149687,0.275954037047156,0,729,3189
hcp83,32,qsf,random,individual,group_floor,residual,0.11024292020278877,0.01379932475573851,0.11059393909655821,0.143008544393551,0.16105590890945068,2.0278852195489083,1,729,3189
hcp83,32,heat_raw18,random,individual,group_floor,bounded_residual,0.12106728253986207,0.015032790755693838,0.1212053094287997,0.1508064110852292,0.16236523532536268,0.2769465922349363,0,729,3189
hcp83,32,heat_raw18,random,individual,group_floor,ordinary,0.1282104138639664,0.029532697903931326,0.12820386501084774,0.156603500019778,0.170113530951451,4.62897636816846,3,729,3189
hcp83,32,heat_raw18,random,individual,group_floor,projection,0.12422633866379557,0.015805629258963446,0.12434970533282959,0.15580470259116663,0.1677788957734514,0.2449756947484449,0,729,3189
hcp83,32,heat_raw18,random,individual,group_floor,residual,0.1233073065626071,0.01919341768006231,0.12343070639343735,0.1515466509373395,0.16288450523661455,2.424986119928336,3,729,3189
hcp83,32,heat_norm18,random,individual,group_floor,bounded_residual,0.11745631180539727,0.014248843741290148,0.1176059714040507,0.15172864896016816,0.1648541253751807,0.2399342196056446,0,729,3189
hcp83,32,heat_norm18,random,individual,group_floor,ordinary,0.12271751174525417,0.02139071533168917,0.12269602152026268,0.1574264778251244,0.17927247914512165,3.1873066744043976,3,729,3189
hcp83,32,heat_norm18,random,individual,group_floor,projection,0.11919577716853075,0.01467419009345321,0.11931156248285787,0.1546622910619594,0.16921879799365322,0.2265513539745206,0,729,3189
hcp83,32,heat_norm18,random,individual,group_floor,residual,0.12089147243795281,0.02083965300809409,0.12094710718763324,0.15378906622524713,0.17534080620869735,3.0701546592780167,3,729,3189
oasis,8,qsf,random,individual,tanh3,bounded_residual,0.09120996998147866,0.008723684216091994,0.09140548050744382,0.12346468229191938,0.18191141090410234,0.2665186177749309,0,461,2085
oasis,8,qsf,random,individual,tanh3,ordinary,0.09235574996384349,0.009033201353757141,0.09255256597560096,0.12716860250867282,0.18537088112364808,0.3741822897196912,0,461,2085
oasis,8,qsf,random,individual,tanh3,projection,0.09206404097469074,0.008925433067875828,0.09228167950949497,0.12714216648618307,0.18537088112364808,0.2962151705558588,0,461,2085
oasis,8,qsf,random,individual,tanh3,residual,0.09142792546675965,0.00881073816820449,0.09158885524235322,0.12395521831678166,0.18312040759684606,0.357526155992404,0,461,2085
oasis,8,qsf,graph_coverage,individual,tanh3,bounded_residual,0.09306246066826385,0.00898598318218468,0.09316635497701697,0.12219616718491054,0.17521541921088454,0.2621905794511148,0,461,2085
oasis,8,qsf,graph_coverage,individual,tanh3,ordinary,0.09360636769758067,0.009113521327642971,0.09373861400978849,0.12388477793654153,0.1864535075709752,0.2540669767723358,0,461,2085
oasis,8,qsf,graph_coverage,individual,tanh3,projection,0.09359968894736281,0.009112120906028013,0.09373161754116612,0.12388477793654153,0.1864535075709752,0.2540669767723358,0,461,2085
oasis,8,qsf,graph_coverage,individual,tanh3,residual,0.0932079905834431,0.009016133397391154,0.09331336390151296,0.12230883669857798,0.17521541921088454,0.2621905794511148,0,461,2085
oasis,8,qsf,sfh_fixed,individual,tanh3,bounded_residual,0.08573890021039492,0.0077211550177696715,0.08593724241193476,0.11476213400519426,0.17291341176665148,0.2947152881973259,0,461,2085
oasis,8,qsf,sfh_fixed,individual,tanh3,ordinary,0.08651409358271603,0.007906454265028172,0.08674544511338642,0.11632571152716398,0.18789688834535112,0.3070302833126185,0,461,2085
oasis,8,qsf,sfh_fixed,individual,tanh3,projection,0.08649385402719457,0.007890648166680652,0.08671602610922147,0.11614060958326684,0.18540057331382184,0.275409071385955,0,461,2085
oasis,8,qsf,sfh_fixed,individual,tanh3,residual,0.0857541832497257,0.007725833459845369,0.08595898278507007,0.11476213400519426,0.17291341176665148,0.2947152881973259,0,461,2085
oasis,8,qsf,spectral,individual,tanh3,bounded_residual,0.09282462779554791,0.009063071244540238,0.09316193368500177,0.12677431553755375,0.18395110557963376,0.3176284520483972,0,461,2085
oasis,8,qsf,spectral,individual,tanh3,ordinary,0.09421308958167178,0.009369083641175037,0.09463724071265578,0.13042964351313766,0.20632672245837824,0.3421643255943926,0,461,2085
oasis,8,qsf,spectral,individual,tanh3,projection,0.0937528382324627,0.009278068465259987,0.09417446045695026,0.12916002758903533,0.204742049762752,0.3264170995674254,0,461,2085
oasis,8,qsf,spectral,individual,tanh3,residual,0.09332891311966557,0.00915624234130716,0.09365959579540847,0.12706048126095623,0.18236931574825432,0.3239155447838254,0,461,2085
oasis,8,qsf,qsf_discrimination,individual,tanh3,bounded_residual,0.08578325905573518,0.007797077917194762,0.08583728908748829,0.11368676570797377,0.18964022117060772,0.3358870717989748,0,461,2085
oasis,8,qsf,qsf_discrimination,individual,tanh3,ordinary,0.08669642483330624,0.008004860611769662,0.0867747051048933,0.1144514550690821,0.2060179525345028,0.3215376886854001,0,461,2085
oasis,8,qsf,qsf_discrimination,individual,tanh3,projection,0.08631582005066338,0.007913544119009358,0.08640125187111324,0.11439045572951587,0.20010974349328503,0.3215376886854001,0,461,2085
oasis,8,qsf,qsf_discrimination,individual,tanh3,residual,0.08607284888349295,0.007869749484743414,0.0861099735281062,0.11368676570797377,0.1886123836981333,0.3358870717989748,0,461,2085
oasis,8,qsf,heat_discrimination,individual,tanh3,bounded_residual,0.08238150247090345,0.007154587852448521,0.08243677372459125,0.10721589478440934,0.16561959130256274,0.3292593828262918,0,461,2085
oasis,8,qsf,heat_discrimination,individual,tanh3,ordinary,0.08403380205710678,0.0075210320886047064,0.08411320624292834,0.10976625549405548,0.1840346781267834,0.3412430464973537,0,461,2085
oasis,8,qsf,heat_discrimination,individual,tanh3,projection,0.08353167716714183,0.0073751914468931055,0.083624991351089,0.10883933657895878,0.1800434613647891,0.3170839193830176,0,461,2085
oasis,8,qsf,heat_discrimination,individual,tanh3,residual,0.08284222546168532,0.007260990357296184,0.08286425921407668,0.10756730892483886,0.17048097556681502,0.3292593828262918,0,461,2085
oasis,8,qsf,spatial,individual,tanh3,bounded_residual,0.08243975268355473,0.007125558689933808,0.08270442589354031,0.11099546750476276,0.1649621287576092,0.2857184281057014,0,461,2085
oasis,8,qsf,spatial,individual,tanh3,ordinary,0.08409512288340425,0.007486201019524215,0.08446036071630274,0.11361281403943557,0.18122350938033507,0.3098839529645628,0,461,2085
oasis,8,qsf,spatial,individual,tanh3,projection,0.083606779524692,0.007365895622199595,0.08389670800674681,0.11229417183448999,0.17229467217134184,0.2849940137557,0,461,2085
oasis,8,qsf,spatial,individual,tanh3,residual,0.08271706274426056,0.007198649662887405,0.08304910806839652,0.11130083433017915,0.1649621287576092,0.3021425607530661,0,461,2085
oasis,8,heat_raw18,random,individual,tanh3,bounded_residual,0.10890830751149103,0.012305907027815513,0.1089531429896114,0.13721211230553879,0.1996317090547851,0.3358246803263522,0,461,2085
oasis,8,heat_raw18,random,individual,tanh3,ordinary,0.110496670318107,0.012759569157422468,0.11056085012324991,0.1399989123885264,0.2109320604984032,0.3968922770678355,0,461,2085
oasis,8,heat_raw18,random,individual,tanh3,projection,0.10934576542343928,0.01241748744000209,0.10942891383654291,0.13819514856621848,0.20424285637139256,0.3381173337870474,0,461,2085
oasis,8,heat_raw18,random,individual,tanh3,residual,0.10990229274238801,0.012606072839559467,0.10991555599583609,0.1382171165958009,0.20584607482348838,0.3678333686843377,0,461,2085
oasis,8,heat_raw18,graph_coverage,individual,tanh3,bounded_residual,0.11236603419676816,0.013084939700648595,0.112388821938857,0.14211084811436017,0.20173939501964044,0.3620630260114076,0,461,2085
oasis,8,heat_raw18,graph_coverage,individual,tanh3,ordinary,0.11328774632201193,0.013444195110462825,0.11325564212065718,0.14304694464160417,0.20898728053699445,0.5570877929129083,0,461,2085
oasis,8,heat_raw18,graph_coverage,individual,tanh3,projection,0.11243116666556245,0.013117689008837995,0.11247937045848322,0.1422796411445518,0.20781997995480933,0.3700598233362998,0,461,2085
oasis,8,heat_raw18,graph_coverage,individual,tanh3,residual,0.1133557115617427,0.01344222257798079,0.11329928386868794,0.14191392158164565,0.2010025865789558,0.5539355051075664,0,461,2085
oasis,8,heat_raw18,sfh_fixed,individual,tanh3,bounded_residual,0.10172231029712456,0.010779640642862288,0.10178318783598896,0.12576616759723333,0.18787202813447632,0.3390284907158484,0,461,2085
oasis,8,heat_raw18,sfh_fixed,individual,tanh3,ordinary,0.10245469293349313,0.011042900024962731,0.1025009617960269,0.12781071158178087,0.19481729944011666,0.4853872107187738,0,461,2085
oasis,8,heat_raw18,sfh_fixed,individual,tanh3,projection,0.10212123843426678,0.01088341363914039,0.10221652112954176,0.12673821770502436,0.19501281485802033,0.3186208881010298,0,461,2085
oasis,8,heat_raw18,sfh_fixed,individual,tanh3,residual,0.10213256399742313,0.010943694890132652,0.10214480001992766,0.1268605162339448,0.18666680010790493,0.4727658346215312,0,461,2085
oasis,8,heat_raw18,spectral,individual,tanh3,bounded_residual,0.1086798050720153,0.012215285670074924,0.10881744312047258,0.1337896402333275,0.20016281114303025,0.3831510219509573,0,461,2085
oasis,8,heat_raw18,spectral,individual,tanh3,ordinary,0.11051953406011814,0.012740445630471811,0.11071443155433855,0.13579668964524713,0.21958771390104678,0.3878051896395799,0,461,2085
oasis,8,heat_raw18,spectral,individual,tanh3,projection,0.10947576361176371,0.012409012432170706,0.10963445638572836,0.13618958219000438,0.20941721098180666,0.3878051896395799,0,461,2085
oasis,8,heat_raw18,spectral,individual,tanh3,residual,0.1095899056183121,0.012505349200016934,0.1097471930420458,0.13420619433338862,0.2193464291271061,0.3831510219509573,0,461,2085
oasis,8,heat_raw18,qsf_discrimination,individual,tanh3,bounded_residual,0.10071966710408983,0.010594440096058966,0.100679625965071,0.1214661779384381,0.20154600006201723,0.4051099609954492,0,461,2085
oasis,8,heat_raw18,qsf_discrimination,individual,tanh3,ordinary,0.10184917997072182,0.010978916975632151,0.10171760473428694,0.12322479063450506,0.20977126587071654,0.4401841899254519,0,461,2085
oasis,8,heat_raw18,qsf_discrimination,individual,tanh3,projection,0.1010829716457972,0.010695436383678323,0.10104681329848264,0.12273842592145459,0.20033513956766927,0.4230323822670487,0,461,2085
oasis,8,heat_raw18,qsf_discrimination,individual,tanh3,residual,0.10136537746899868,0.010839819826233648,0.10124887937148196,0.12251842074857358,0.21229289090558962,0.4047933665525952,0,461,2085
oasis,8,heat_raw18,heat_discrimination,individual,tanh3,bounded_residual,0.09795683986825063,0.009966522833564086,0.09778923733644049,0.1185373126001326,0.19062580753553496,0.3121699770063106,0,461,2085
oasis,8,heat_raw18,heat_discrimination,individual,tanh3,ordinary,0.09932589899384851,0.010391896646310251,0.0991590904722277,0.12120778683240271,0.2166074370864067,0.4599404648790111,0,461,2085
oasis,8,heat_raw18,heat_discrimination,individual,tanh3,projection,0.098706889868148,0.010133448667008486,0.09858478298231851,0.11972065945341018,0.19777103576688215,0.3265151843481401,0,461,2085
