cohort,source_count,encoder,track,split_id,mask_id,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
hcp83,32,qsf,template_random_bounded_residual,5,1,0.02812091129139313,0.0008874059691941053,0.02812091129139313,0.04496122688591696,0.062462991182763515,0.0913474551930995,0,213,213
hcp83,32,qsf,template_random_bounded_residual,5,2,0.03147620500188725,0.0011074189265042958,0.03147620500188725,0.05196957572353704,0.06777730520542577,0.0843279628953001,0,213,213
hcp83,32,qsf,template_random_bounded_residual,5,3,0.03043323969029087,0.0010427681982329376,0.03043323969029087,0.052095938567534035,0.06841167037952764,0.0847451359151545,0,213,213
hcp83,32,qsf,template_random_projection,1,1,0.03143607378656087,0.0011111613654280806,0.03143607378656087,0.05100257678114366,0.0654164310698357,0.1024425260492018,0,213,213
hcp83,32,qsf,template_random_projection,1,2,0.03443237285660675,0.0013228140083171673,0.03443237285660675,0.05453253300076595,0.06584787963437366,0.105895075876883,0,213,213
hcp83,32,qsf,template_random_projection,1,3,0.02887796214032577,0.0009148265629999539,0.02887796214032577,0.04554160509676384,0.055893027463636835,0.0836913186885278,0,213,213
hcp83,32,qsf,template_random_projection,2,1,0.029200853902582265,0.000966489062059411,0.029200853902582265,0.046093444099212,0.07368328592499285,0.1023479856481967,0,211,211
hcp83,32,qsf,template_random_projection,2,2,0.0327324672600951,0.0011930701425500257,0.0327324672600951,0.050510056877585904,0.07619130348316921,0.101336832036486,0,211,211
hcp83,32,qsf,template_random_projection,2,3,0.03088794938588135,0.001073768343599955,0.03088794938588135,0.046917063823821104,0.06925820566299966,0.1015460901836641,0,211,211
hcp83,32,qsf,template_random_projection,3,1,0.029463851176362514,0.000997065916279264,0.029463851176362514,0.051310683911641244,0.07098107501550498,0.1012395081354754,0,213,213
hcp83,32,qsf,template_random_projection,3,2,0.03507450415286495,0.0014203034250106846,0.03507450415286495,0.06340625084624212,0.08274559669094607,0.1102794941293078,0,213,213
hcp83,32,qsf,template_random_projection,3,3,0.029001337268894818,0.0009444574006040655,0.029001337268894818,0.04838874489843929,0.06357687531665156,0.0863921945679716,0,213,213
hcp83,32,qsf,template_random_projection,4,1,0.02853195339995753,0.0008918499371321815,0.02853195339995753,0.042839007817571224,0.06111525479619676,0.076282629124616,0,213,213
hcp83,32,qsf,template_random_projection,4,2,0.03396728083670144,0.0012758575291860208,0.03396728083670144,0.0522168496178203,0.06909844395444872,0.0922178988324434,0,213,213
hcp83,32,qsf,template_random_projection,4,3,0.03015088341821889,0.0009847047178267352,0.03015088341821889,0.045991284847216575,0.05893238029032644,0.0800078755278908,0,213,213
hcp83,32,qsf,template_random_projection,5,1,0.029468192993825734,0.0009655621170886042,0.029468192993825734,0.048441280127845716,0.060649171891087365,0.0930601490725265,0,213,213
hcp83,32,qsf,template_random_projection,5,2,0.032731820452386866,0.00118735162278311,0.032731820452386866,0.05488164299441113,0.0680212859906629,0.0829280417124716,0,213,213
hcp83,32,qsf,template_random_projection,5,3,0.03250764061600335,0.0011758972039857876,0.03250764061600335,0.05260302163240124,0.06910637469004546,0.087158833334344,0,213,213
hcp83,32,qsf,template_random_robust,1,1,0.029887671836133365,0.0010042933571700339,0.029887671836133365,0.04936281118966332,0.0607158307646798,0.0944142775427308,0,213,213
hcp83,32,qsf,template_random_robust,1,2,0.03302669523244955,0.0012224914779422624,0.03302669523244955,0.053001901640351096,0.06637041108566163,0.1055330216644893,0,213,213
hcp83,32,qsf,template_random_robust,1,3,0.027668680239878507,0.0008362587100341704,0.027668680239878507,0.044244995921949075,0.05358226314386435,0.0735651410903696,0,213,213
hcp83,32,qsf,template_random_robust,2,1,0.02756195742719725,0.00084965891272318,0.02756195742719725,0.044393435342393095,0.057757162018125585,0.0966900671731798,0,211,211
hcp83,32,qsf,template_random_robust,2,2,0.030595057611036786,0.0010455180812945018,0.030595057611036786,0.048726369813150955,0.0654105802144531,0.1007848087923716,0,211,211
hcp83,32,qsf,template_random_robust,2,3,0.02888994985603424,0.0009236480652036738,0.02888994985603424,0.0450294880343046,0.061992938629025475,0.0973027436457552,0,211,211
hcp83,32,qsf,template_random_robust,3,1,0.02789903550389801,0.0008772286056822155,0.02789903550389801,0.047325546338207035,0.06321442697433681,0.0880824978096113,0,213,213
hcp83,32,qsf,template_random_robust,3,2,0.033005827696246035,0.0012755695502104183,0.033005827696246035,0.06177010791493103,0.07868992525474094,0.1067924775550764,0,213,213
hcp83,32,qsf,template_random_robust,3,3,0.02791233791623414,0.0008725885572625126,0.02791233791623414,0.047844552855208604,0.06218582334955504,0.0781584384110575,0,213,213
hcp83,32,qsf,template_random_robust,4,1,0.02696841210947935,0.0007931055946031831,0.02696841210947935,0.04008881309703563,0.05666147487393371,0.0712882310181213,0,213,213
hcp83,32,qsf,template_random_robust,4,2,0.032377287299684726,0.001176263435402132,0.032377287299684726,0.05110269018526497,0.07023740837655613,0.0930227709673393,0,213,213
hcp83,32,qsf,template_random_robust,4,3,0.028965371018605173,0.0009173411004671671,0.028965371018605173,0.04545689419430722,0.05871436399966253,0.0804066185002693,0,213,213
hcp83,32,qsf,template_random_robust,5,1,0.02812091129139313,0.0008874059691941053,0.02812091129139313,0.04496122688591696,0.062462991182763515,0.0913474551930995,0,213,213
hcp83,32,qsf,template_random_robust,5,2,0.03147620500188725,0.0011074189265042958,0.03147620500188725,0.05196957572353704,0.06777730520542577,0.0843279628953001,0,213,213
hcp83,32,qsf,template_random_robust,5,3,0.03043323969029087,0.0010427681982329376,0.03043323969029087,0.052095938567534035,0.06841167037952764,0.0847451359151545,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,1,1,0.026472069368091506,0.0007669570792631469,0.026472069368091506,0.041879395284732654,0.05220252612953265,0.0757074127219492,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,1,2,0.02967473963085015,0.000979292173729995,0.02967473963085015,0.04624297641817753,0.05845165030559939,0.0898436341621691,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,1,3,0.029823201681201672,0.0009928825705719136,0.029823201681201672,0.048081706401956276,0.06134488914649579,0.0930449381309502,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,2,1,0.02618722613354528,0.0007566043475315432,0.02618722613354528,0.0408996930540957,0.055727822845846146,0.0882437780839792,0,211,211
hcp83,32,qsf,template_selected_bounded_residual,2,2,0.028805199379517005,0.0009202288597321752,0.028805199379517005,0.0451648232541627,0.06021678628603414,0.0919163521457336,0,211,211
hcp83,32,qsf,template_selected_bounded_residual,2,3,0.029644758808031305,0.0009772731887880122,0.029644758808031305,0.0477159388495724,0.06357978715287756,0.1018582804966282,0,211,211
hcp83,32,qsf,template_selected_bounded_residual,3,1,0.026682048005700103,0.0008063346135491079,0.026682048005700103,0.04450869115671071,0.05948314653850287,0.0912390936357695,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,3,2,0.029487106047539922,0.0009764178379348133,0.029487106047539922,0.051626576580156916,0.0630269251762417,0.0869747861352952,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,3,3,0.030094463342674245,0.001031700936989921,0.030094463342674245,0.05416886212503696,0.07117051392542241,0.0952989965536635,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,4,1,0.02575868866768211,0.0007196709406719971,0.02575868866768211,0.03857086453514816,0.05320912346377827,0.0650073355509802,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,4,2,0.02840235129185017,0.0008870462189315658,0.02840235129185017,0.04268121749148848,0.05737464274072278,0.078190522107591,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,4,3,0.029486569739385477,0.0009643957057245995,0.029486569739385477,0.047324264375585574,0.06532913892842321,0.090753770187204,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,5,1,0.026458200017060948,0.000782059929648191,0.026458200017060948,0.042697027155708084,0.05576805291350681,0.0922578087284012,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,5,2,0.029361025277668557,0.0009470624945005225,0.029361025277668557,0.04832717531435692,0.05994692647629559,0.074842708730302,0,213,213
hcp83,32,qsf,template_selected_bounded_residual,5,3,0.030002430379006472,0.00100308296808483,0.030002430379006472,0.05152081619294159,0.0649537315733491,0.0799504497454197,0,213,213
hcp83,32,qsf,template_selected_projection,1,1,0.027730525626189193,0.0008538656494245557,0.027730525626189193,0.0442703171182888,0.05911584533110597,0.0927334822784302,0,213,213
hcp83,32,qsf,template_selected_projection,1,2,0.030955043872435677,0.001061435580088553,0.030955043872435677,0.048975155417709665,0.058160337529925756,0.0929143397867345,0,213,213
hcp83,32,qsf,template_selected_projection,1,3,0.031048960529600808,0.0010820335911802983,0.031048960529600808,0.04843007823384154,0.06784146910663559,0.1067439704401071,0,213,213
hcp83,32,qsf,template_selected_projection,2,1,0.02787371034352684,0.000887409015697198,0.02787371034352684,0.043505165907950796,0.06682456558260153,0.1014457721603262,0,211,211
hcp83,32,qsf,template_selected_projection,2,2,0.030515165217966274,0.001029183193566755,0.030515165217966274,0.0478864342158771,0.06864484434468734,0.0917549767332212,0,211,211
hcp83,32,qsf,template_selected_projection,2,3,0.031380823838755616,0.0011188265776175736,0.031380823838755616,0.0498004365885078,0.06438130832528685,0.1097519179316867,0,211,211
hcp83,32,qsf,template_selected_projection,3,1,0.02807222548508716,0.000901981723889138,0.02807222548508716,0.04847623386604125,0.06413755217762232,0.0921174562577352,0,213,213
hcp83,32,qsf,template_selected_projection,3,2,0.031050515146466305,0.001075869986678568,0.031050515146466305,0.056293798504987363,0.06402578277567686,0.0883205246758856,0,213,213
hcp83,32,qsf,template_selected_projection,3,3,0.031327256624638894,0.0011216191524798444,0.031327256624638894,0.0551173174482595,0.07125645912121378,0.1087853702788423,0,213,213
hcp83,32,qsf,template_selected_projection,4,1,0.027049949132510083,0.0007943361776837667,0.027049949132510083,0.041110394877914874,0.05380642827266166,0.0679319375543367,0,213,213
hcp83,32,qsf,template_selected_projection,4,2,0.02985844748254099,0.0009683820120270675,0.02985844748254099,0.04417512933618225,0.05685163294044262,0.0783512989960735,0,213,213
hcp83,32,qsf,template_selected_projection,4,3,0.030687292434419366,0.0010362574738145972,0.030687292434419366,0.046895721478062855,0.06559941447156806,0.0905843322794631,0,213,213
hcp83,32,qsf,template_selected_projection,5,1,0.027663251915042316,0.0008502669389080018,0.027663251915042316,0.04575441436380428,0.05481579822063704,0.0924487433100039,0,213,213
hcp83,32,qsf,template_selected_projection,5,2,0.03065164524561852,0.0010230291377699352,0.03065164524561852,0.05014855742207569,0.059151284159483716,0.0736993048389005,0,213,213
hcp83,32,qsf,template_selected_projection,5,3,0.031126334359922795,0.0010691415456566464,0.031126334359922795,0.051692102686868184,0.06692526833398443,0.0826894337992231,0,213,213
hcp83,32,qsf,template_selected_robust,1,1,0.026472069368091506,0.0007669570792631469,0.026472069368091506,0.041879395284732654,0.05220252612953265,0.0757074127219492,0,213,213
hcp83,32,qsf,template_selected_robust,1,2,0.02967473963085015,0.000979292173729995,0.02967473963085015,0.04624297641817753,0.05845165030559939,0.0898436341621691,0,213,213
hcp83,32,qsf,template_selected_robust,1,3,0.029823201681201672,0.0009928825705719136,0.029823201681201672,0.048081706401956276,0.06134488914649579,0.0930449381309502,0,213,213
hcp83,32,qsf,template_selected_robust,2,1,0.02618722613354528,0.0007566043475315432,0.02618722613354528,0.0408996930540957,0.055727822845846146,0.0882437780839792,0,211,211
hcp83,32,qsf,template_selected_robust,2,2,0.028805199379517005,0.0009202288597321752,0.028805199379517005,0.0451648232541627,0.06021678628603414,0.0919163521457336,0,211,211
hcp83,32,qsf,template_selected_robust,2,3,0.029644758808031305,0.0009772731887880122,0.029644758808031305,0.0477159388495724,0.06357978715287756,0.1018582804966282,0,211,211
hcp83,32,qsf,template_selected_robust,3,1,0.026682048005700103,0.0008063346135491079,0.026682048005700103,0.04450869115671071,0.05948314653850287,0.0912390936357695,0,213,213
hcp83,32,qsf,template_selected_robust,3,2,0.029487106047539922,0.0009764178379348133,0.029487106047539922,0.051626576580156916,0.0630269251762417,0.0869747861352952,0,213,213
hcp83,32,qsf,template_selected_robust,3,3,0.030094463342674245,0.001031700936989921,0.030094463342674245,0.05416886212503696,0.07117051392542241,0.0952989965536635,0,213,213
hcp83,32,qsf,template_selected_robust,4,1,0.02575868866768211,0.0007196709406719971,0.02575868866768211,0.03857086453514816,0.05320912346377827,0.0650073355509802,0,213,213
hcp83,32,qsf,template_selected_robust,4,2,0.02840235129185017,0.0008870462189315658,0.02840235129185017,0.04268121749148848,0.05737464274072278,0.078190522107591,0,213,213
hcp83,32,qsf,template_selected_robust,4,3,0.029486569739385477,0.0009643957057245995,0.029486569739385477,0.047324264375585574,0.06532913892842321,0.090753770187204,0,213,213
hcp83,32,qsf,template_selected_robust,5,1,0.026458200017060948,0.000782059929648191,0.026458200017060948,0.042697027155708084,0.05576805291350681,0.0922578087284012,0,213,213
hcp83,32,qsf,template_selected_robust,5,2,0.029361025277668557,0.0009470624945005225,0.029361025277668557,0.04832717531435692,0.05994692647629559,0.074842708730302,0,213,213
hcp83,32,qsf,template_selected_robust,5,3,0.030002430379006472,0.00100308296808483,0.030002430379006472,0.05152081619294159,0.0649537315733491,0.0799504497454197,0,213,213
oasis,8,heat_norm18,atlas_random_aligned,1,1,0.026851077305594596,0.0008333138690184208,0.026851077305594596,0.03553294743446522,0.07762847184334225,0.1104039286132078,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,1,2,0.02439798019976364,0.0006517904719192057,0.02439798019976364,0.035655200350622654,0.05320624322260922,0.0805268522065625,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,1,3,0.02689616188028387,0.0007788340867329784,0.02689616188028387,0.03841167956729547,0.06396251453700762,0.0728980506123042,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,2,1,0.026393366579583313,0.0007350074460054791,0.026393366579583313,0.03630777537427131,0.051898347282816074,0.0568440218060804,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,2,2,0.02549211135570515,0.0006894382735969086,0.02549211135570515,0.035940545943387074,0.047593921760146624,0.0559225121274613,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,2,3,0.028089401160157144,0.0008408644609586538,0.028089401160157144,0.041705845891588524,0.05401986767033436,0.0549049129404817,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,3,1,0.024637986238792875,0.00063704916193251,0.024637986238792875,0.031560999089987433,0.04692124687217259,0.0552182226783314,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,3,2,0.023585990117589807,0.000577837940920721,0.023585990117589807,0.031171004305119373,0.037925807539387936,0.0470295592905317,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,3,3,0.02594639220429382,0.0007057953224602482,0.02594639220429382,0.03547693865731784,0.04512850787553546,0.0559974715840856,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,4,1,0.02519311260323718,0.0006858089390837152,0.02519311260323718,0.033362144537008975,0.047763851862300206,0.0841000746418034,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,4,2,0.023860442463118723,0.0006019380322795877,0.023860442463118723,0.03202469474628883,0.03958594821699694,0.0629617684122484,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,4,3,0.02542214051961889,0.0006821407614338172,0.02542214051961889,0.03493514225231083,0.040502936936120164,0.0678614520244748,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,5,1,0.02562980499987919,0.0006922716608301359,0.02562980499987919,0.03769144951557616,0.04086610511170931,0.0628351338472356,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,5,2,0.025071340966330277,0.0006616843470432058,0.025071340966330277,0.033106529159991405,0.04283729015223421,0.0546508658851117,0,139,139
oasis,8,heat_norm18,atlas_random_aligned,5,3,0.026763930921968545,0.0007541707137238273,0.026763930921968545,0.03864566882627032,0.04743423267640457,0.0555411802829086,0,139,139
oasis,8,heat_norm18,atlas_random_mean,1,1,0.13738900210118868,0.02140982883650365,0.13738900210118868,0.18478341861266312,0.36456627439512634,0.3836173298436859,0,139,139
oasis,8,heat_norm18,atlas_random_mean,1,2,0.13727881644694773,0.02138825183467159,0.13727881644694773,0.18759460673418374,0.368734895575849,0.3743018720868541,0,139,139
oasis,8,heat_norm18,atlas_random_mean,1,3,0.13903943412806524,0.021832937456548,0.13903943412806524,0.19699904098030357,0.3588275844555267,0.3754811214122378,0,139,139
oasis,8,heat_norm18,atlas_random_mean,2,1,0.13693555489463874,0.020842967912880685,0.13693555489463874,0.1798566958500616,0.31362525572075234,0.4432654098062407,0,139,139
oasis,8,heat_norm18,atlas_random_mean,2,2,0.13689040927802051,0.020924246538336053,0.13689040927802051,0.18351130680778382,0.31866589381172705,0.4520439834810298,0,139,139
oasis,8,heat_norm18,atlas_random_mean,2,3,0.13785354023501215,0.02116794147676493,0.13785354023501215,0.19091247629054683,0.31092438791306204,0.4394109999429702,0,139,139
oasis,8,heat_norm18,atlas_random_mean,3,1,0.13391619642797628,0.02001309125942919,0.13391619642797628,0.18083880013749218,0.31250534075283476,0.4433409607023069,0,139,139
oasis,8,heat_norm18,atlas_random_mean,3,2,0.1334711432110502,0.01998174020398534,0.1334711432110502,0.1818104402851129,0.31629127039203725,0.4519113574515719,0,139,139
oasis,8,heat_norm18,atlas_random_mean,3,3,0.13580162242122784,0.020578430414160426,0.13580162242122784,0.1951617083635982,0.3081464655900118,0.4393632425379693,0,139,139
oasis,8,heat_norm18,atlas_random_mean,4,1,0.13558225884294461,0.020134298648463247,0.13558225884294461,0.2008489173010991,0.3028958208398889,0.3595446954336959,0,139,139
oasis,8,heat_norm18,atlas_random_mean,4,2,0.13522465487977828,0.020109982565534514,0.13522465487977828,0.20065337126468027,0.3056558056571383,0.3650004752232471,0,139,139
oasis,8,heat_norm18,atlas_random_mean,4,3,0.13704322826429036,0.02057534552927918,0.13704322826429036,0.20628766182654837,0.2962380242987523,0.358787796336711,0,139,139
oasis,8,heat_norm18,atlas_random_mean,5,1,0.1347143505163465,0.019946556261100507,0.1347143505163465,0.18153280275771458,0.2719429316233429,0.443780504356907,0,139,139
oasis,8,heat_norm18,atlas_random_mean,5,2,0.1341768562326266,0.019879958975019818,0.1341768562326266,0.18014134254970993,0.27816070630655937,0.4524658031541464,0,139,139
oasis,8,heat_norm18,atlas_random_mean,5,3,0.13614764567938262,0.020440180520362644,0.13614764567938262,0.19503062928443168,0.27925921364740164,0.4400289128220818,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,1,1,0.025082293103600602,0.0006921337492232941,0.025082293103600602,0.035194822806712746,0.05989470248700288,0.0797624096088854,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,1,2,0.02337937407023742,0.0006107325174548747,0.02337937407023742,0.03277846123936322,0.06263278957916174,0.0838489061279694,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,1,3,0.02632711641003208,0.0007543827710632626,0.02632711641003208,0.037641444343147853,0.0671398941879161,0.0756051339327789,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,2,1,0.025351370871930238,0.0006759962386066828,0.025351370871930238,0.03437682464342871,0.04964275684124417,0.0554079361412075,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,2,2,0.024851044793534605,0.000658517795278164,0.024851044793534605,0.03705289528094908,0.05037638474716035,0.0542254232877308,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,2,3,0.02545441312100746,0.0006806113129364835,0.02545441312100746,0.03545901246721066,0.045132361820054104,0.0583032855216926,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,3,1,0.024231656433222615,0.0006168073798815152,0.024231656433222615,0.0324141036949983,0.04687324311826796,0.0492321869982014,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,3,2,0.021888257619405972,0.000500363986057254,0.021888257619405972,0.028664474050069166,0.03640280812783304,0.0517233607459804,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,3,3,0.025251029718945776,0.0006794579712092617,0.025251029718945776,0.03468765504729164,0.050413930904494454,0.0704532983053338,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,4,1,0.02456270128146174,0.0006512083650324094,0.02456270128146174,0.03486144361219536,0.046581826772586044,0.0773564908830369,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,4,2,0.02265814807757989,0.0005450526628183093,0.02265814807757989,0.03046070832623315,0.03661140074641042,0.0687722314033807,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,4,3,0.025183650616121718,0.0006746659538334734,0.025183650616121718,0.03356727003036728,0.04165232757467684,0.0736439071879492,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,5,1,0.02562980499987919,0.0006922716608301359,0.02562980499987919,0.03769144951557616,0.04086610511170931,0.0628351338472356,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,5,2,0.022883102443158585,0.0005525941624103964,0.022883102443158585,0.03211402776452779,0.043440636319724786,0.051500109617252,0,139,139
oasis,8,heat_norm18,atlas_selected_aligned,5,3,0.025809096842360744,0.0006990751660899022,0.025809096842360744,0.03634779659422204,0.04518111361961054,0.0583456884521001,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,1,1,0.13738900210118868,0.02140982883650365,0.13738900210118868,0.18478341861266312,0.36456627439512634,0.3836173298436859,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,1,2,0.13727881644694773,0.02138825183467159,0.13727881644694773,0.18759460673418374,0.368734895575849,0.3743018720868541,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,1,3,0.13903943412806524,0.021832937456548,0.13903943412806524,0.19699904098030357,0.3588275844555267,0.3754811214122378,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,2,1,0.13693555489463874,0.020842967912880685,0.13693555489463874,0.1798566958500616,0.31362525572075234,0.4432654098062407,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,2,2,0.13689040927802051,0.020924246538336053,0.13689040927802051,0.18351130680778382,0.31866589381172705,0.4520439834810298,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,2,3,0.13785354023501215,0.02116794147676493,0.13785354023501215,0.19091247629054683,0.31092438791306204,0.4394109999429702,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,3,1,0.13391619642797628,0.02001309125942919,0.13391619642797628,0.18083880013749218,0.31250534075283476,0.4433409607023069,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,3,2,0.1334711432110502,0.01998174020398534,0.1334711432110502,0.1818104402851129,0.31629127039203725,0.4519113574515719,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,3,3,0.13580162242122784,0.020578430414160426,0.13580162242122784,0.1951617083635982,0.3081464655900118,0.4393632425379693,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,4,1,0.13558225884294461,0.020134298648463247,0.13558225884294461,0.2008489173010991,0.3028958208398889,0.3595446954336959,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,4,2,0.13522465487977828,0.020109982565534514,0.13522465487977828,0.20065337126468027,0.3056558056571383,0.3650004752232471,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,4,3,0.13704322826429036,0.02057534552927918,0.13704322826429036,0.20628766182654837,0.2962380242987523,0.358787796336711,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,5,1,0.1347143505163465,0.019946556261100507,0.1347143505163465,0.18153280275771458,0.2719429316233429,0.443780504356907,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,5,2,0.1341768562326266,0.019879958975019818,0.1341768562326266,0.18014134254970993,0.27816070630655937,0.4524658031541464,0,139,139
oasis,8,heat_norm18,atlas_selected_mean,5,3,0.13614764567938262,0.020440180520362644,0.13614764567938262,0.19503062928443168,0.27925921364740164,0.4400289128220818,0,139,139
oasis,8,heat_norm18,floor_random_robust,1,1,0.12394407369834234,0.015618351796116205,0.12394407369834234,0.14314905625182153,0.1964427754740974,0.2174526529490364,0,139,139
oasis,8,heat_norm18,floor_random_robust,1,2,0.10040349849889442,0.010553021962714798,0.10040349849889442,0.1324968795491948,0.18865864642365526,0.273376508762331,0,139,139
oasis,8,heat_norm18,floor_random_robust,1,3,0.11777969336715817,0.014374128725142469,0.11777969336715817,0.15703660685643211,0.22701912965510293,0.2561181670481331,0,139,139
oasis,8,heat_norm18,floor_random_robust,2,1,0.11217959519374487,0.012834876370378783,0.11217959519374487,0.13228955112153376,0.18627010462068572,0.2088906704972991,0,139,139
oasis,8,heat_norm18,floor_random_robust,2,2,0.11709041633708889,0.014558705619240192,0.11709041633708889,0.16174468933894276,0.23859624856386755,0.2655481373917985,0,139,139
oasis,8,heat_norm18,floor_random_robust,2,3,0.10532990940510888,0.011582315553202016,0.10532990940510888,0.14716530203058875,0.19308529500927601,0.2184460286044953,0,139,139
oasis,8,heat_norm18,floor_random_robust,3,1,0.11393098396706913,0.013202395392895248,0.11393098396706913,0.13523366141229132,0.1682735046172071,0.202142411901581,0,139,139
oasis,8,heat_norm18,floor_random_robust,3,2,0.10354197656948748,0.011007370097610015,0.10354197656948748,0.12742377645635283,0.17941180171715,0.2084971470303685,0,139,139
oasis,8,heat_norm18,floor_random_robust,3,3,0.1084171492595557,0.011957212037430748,0.1084171492595557,0.13361647198106016,0.15199526908921832,0.1864302772411911,0,139,139
oasis,8,heat_norm18,floor_random_robust,4,1,0.10025269202649065,0.010232546843241335,0.10025269202649065,0.11895155714961855,0.1559923664401927,0.1807474516596473,0,139,139
oasis,8,heat_norm18,floor_random_robust,4,2,0.10165266243488577,0.010689577480816758,0.10165266243488577,0.12157956271694022,0.15318211481068242,0.2799854203491846,0,139,139
oasis,8,heat_norm18,floor_random_robust,4,3,0.10824036123995877,0.011957754870826924,0.10824036123995877,0.12769135837719628,0.16108427873932263,0.2276238021435202,0,139,139
oasis,8,heat_norm18,floor_random_robust,5,1,0.0993412349908167,0.010096963985929637,0.0993412349908167,0.12989187661313764,0.15213037968681656,0.1626484909746555,0,139,139
oasis,8,heat_norm18,floor_random_robust,5,2,0.12728872237988828,0.016391685121300206,0.12728872237988828,0.15404334341674947,0.16639018555109844,0.1713876968548016,0,139,139
oasis,8,heat_norm18,floor_random_robust,5,3,0.109132065476634,0.012341036367336218,0.109132065476634,0.14256191422746073,0.2047326797792419,0.2273922377940082,0,139,139
oasis,8,heat_norm18,ordinary_selected,1,1,0.1063868816781438,0.01212411187793805,0.1063868816781438,0.13823116646019326,0.2502006266145909,0.3185637026921574,0,139,139
oasis,8,heat_norm18,ordinary_selected,1,2,0.10238101989282944,0.011378161962636817,0.10238101989282944,0.12946018129652245,0.19564347741115024,0.3834593561080113,0,139,139
oasis,8,heat_norm18,ordinary_selected,1,3,0.10591411746209468,0.012043258180756527,0.10591411746209468,0.127460619759023,0.24678533379300868,0.342619667884418,0,139,139
oasis,8,heat_norm18,ordinary_selected,2,1,0.10637686964635253,0.01224546595401394,0.10637686964635253,0.1396754479828405,0.23844381845237075,0.3460191288492442,0,139,139
oasis,8,heat_norm18,ordinary_selected,2,2,0.10244619192057924,0.011460897325483315,0.10244619192057924,0.13630529968401373,0.2768938615864563,0.3068474832983594,0,139,139
oasis,8,heat_norm18,ordinary_selected,2,3,0.10492496199790362,0.011671083446925927,0.10492496199790362,0.12761747960743508,0.20193397996452275,0.3376280575731981,0,139,139
oasis,8,heat_norm18,ordinary_selected,3,1,0.10665602056073865,0.011835061313784274,0.10665602056073865,0.12044161115421276,0.2295675133641623,0.2594830834215989,0,139,139
oasis,8,heat_norm18,ordinary_selected,3,2,0.0944669037910048,0.009217910505822956,0.0944669037910048,0.11216057915133665,0.1693682437867771,0.2344653973377042,0,139,139
oasis,8,heat_norm18,ordinary_selected,3,3,0.10866939173024888,0.011971661182947195,0.10866939173024888,0.12702958736689152,0.16068815011050064,0.1705262611190094,0,139,139
oasis,8,heat_norm18,ordinary_selected,4,1,0.10328103429182293,0.011139999067466799,0.10328103429182293,0.12378809454974476,0.20289963111660203,0.2874463916021688,0,139,139
